Id,nsfw_score
33_6YD85vaw,0.002042277
_GOHLtasPiM,0.251920074
5z8gF2IFcOE,0.002647408
hf0HIQmOxQU,0.041581415
onLCDkUPUA4,0.003500159
dBfDqh3s0aw,0.000457242
cUfmuWs7I3s,0.001964592
X8vfvozvExo,0.001400516
KQBUoxTPLSE,0.016525373
fXszlv7lxAE,8.48E-05
d5u9Dmx1v34,0.009537565
vZG79THTULU,0.365605444
NkADvuLwKTQ,0.001931332
qE-a4SmlSIA,0.002956978
LoQc7Dptz7o,0.558361769
rWQ1Ig867qU,0.001969693
DUGR_h9e-1c,0.010887903
aFPv3Cfh1k0,0.075029537
qTnZqfY0_YQ,0.037093312
6yPqX0SYAfQ,0.24371703
J8tQfxZfZ3k,0.023580886
w3VP9KC_Umc,0.177390829
AGF1A3yvIng,0.002747266
JexkC5_kB3s,0.006062436
TpHU-ypW31c,0.091950603
8tICR2WZpxU,0.010047838
sv8lcTJg_qc,0.00698684
8nxAr5JAPwE,0.05547715
4P2S-EfRKNQ,0.013704378
9thP0DGZhWA,0.041360851
ZV1vkUBIRBQ,0.000220781
BjrcNnhX8ic,0.452575564
AtpSE7w-WRM,0.000745142
ElaGlPZkM5M,0.007116191
Fq3P4kzrRDI,0.010484366
qSqYawS3vVI,0.004444183
fAlp7PR7WiI,0.000776933
HphD5WMZMPU,0.000107135
2DcubOf51TA,0.009746808
jxuof9qTcPc,0.027286181
rarO1yNvsl4,0.729095221
e4NhU2XdM5Q,0.126859888
s_ZBYUjEdcU,0.235390201
ohzN6qLIYaA,0.003560032
9X4p_xwe48I,0.008320436
9sQLryg3Fa4,0.04461005
DVI-9Ri7C10,0.024329171
NtuWBHKY5IM,0.023893299
LYMbrp9UtD8,0.015115018
EnTIVERBMIQ,0.000120674
PGVsdC2xRQg,0.231807292
j6_8uJAsFlk,0.192839816
jkQF9Xev8xU,0.052792512
wN-QlA0d07E,0.128991067
zgWaiYFw9ig,0.051457714
ekFKOxOruRA,0.006881557
W7Nalfca0jE,0.059686296
AUKKE14EiIc,0.003190752
HhIWBXxImwQ,0.040197469
AjlHIK1vRA0,0.012257828
StIuxWoUohg,0.036279142
Vtpi82hVj2Q,0.012145614
5Sp8R8HZ0nQ,0.019421719
dw4huuAusj4,0.432907015
jalqepbWrzY,0.059845969
xP4pvf3EZ50,0.003449889
SkV3OLtuPnM,0.075330369
WdjT2FQ2kBY,0.00330787
N1YHvuXkTWA,0.434340298
zV1XPKiCFsY,0.012449349
ZCoyvCrrsko,0.288033187
US3mZueVOPI,0.064373791
wuQW1cJtOf0,0.000353728
OcEqKg-t2M4,0.589678586
vkuE1dPwN30,0.013527757
N25Jq540VMo,0.000849538
eIpzz3Ry1UU,0.809100449
Fd-R531O9uw,0.00700908
_8z9aWuX0Rw,0.081451766
dj2VEi-7ttc,0.066612281
Q8UkcAAI9mg,0.017524846
wXAuo3O0ZDM,0.030209417
NXy4bgFpq64,0.010283155
GhGG_B4MFOw,0.029858366
TNs16_5lh24,0.012969331
JDKGlSVKJSo,0.120478623
OhC51GbZedU,0.015122332
u75KeUAMMIs,0.016168088
Xs0zm66afiQ,0.013448826
1Z0AKRyJaJY,0.076960668
xZ_9eZWjK-g,0.079812542
7_oHmVBbwQw,0.774533927
Y0ASMZD9XUA,0.276234627
5IZrNr11JUY,0.083563536
8uE1yiepRu0,0.04452664
PrOK7cs0j5A,0.001300937
YyemrXqCatg,0.367658198
PvqDWcST6C0,0.018434972
zcqjdXEEhQc,0.007194285
eg2xnsgV6D4,0.346846789
xiEJHSZggWs,0.000520536
UJf6_5Gzpmc,0.120287657
1WP66f4QO40,0.075000063
6rE_rDluHSQ,0.060059804
QMBhqeILapg,0.008438394
lLm2-iXeV5c,0.023368012
XMqb2_fvd4E,0.044863407
mqjApiXhKS8,0.010729331
wEbTPILyUyQ,0.122328579
o0ac5d434wk,0.000439363
Xc6dlPQYsaE,0.000209553
DxgcKjymLu0,0.001670663
7SR5UFuVw1E,0.046353795
pou4a2Nv-cg,0.063200757
Tj2S3jae1fk,0.000115068
a6mdbjvrhjg,0.0796858
pC78Ku4E2kY,0.023510184
KMQMdBpp9P8,0.006347824
nJRbZfBN7S0,0.000856803
Ffrv8uillZk,0.77676183
K60LJuS9CfE,0.021421241
qs2Dvutcmp8,0.580396354
1cI1ghNJFr8,0.121689707
8C_LyxO6UO0,0.033422001
EJqa9_Mv3Uk,0.406593293
jtj_B2g94Hw,0.085409924
jN6OLpgci50,0.01917411
GlMksdIkqC8,0.678968847
WAvHd-VUfEI,9.48E-05
crMPU0wMdmw,0.000780513
P5uNaKcO7Sc,0.011295016
XS4U_xpNoTo,0.039714385
E-vLBDhowkw,0.003251748
7I-n9FEoOs4,0.001417795
k8BMt-vPz00,0.017136274
bGUuesCf31o,0.002229679
OpARBcPRPM0,0.123384617
baIQzsj-OJk,0.003395465
NXaVw7yMUag,0.018718611
za9fbcl0GMc,0.037663158
4nOTXQzp8i8,0.044017367
tfO6OmvDHWE,0.005648546
wWAlHAPz9q8,0.857371867
tILIiqLoziA,0.330281734
D0KH9xab77U,0.001705631
hbWQFj7pNIY,0.365457773
nn3tXQNtfFc,0.029950783
JcfWWTzQYAs,0.026736343
lCPuDxvntzY,0.029322723
psD8vgC172c,0.035905957
GfLp_JBlEew,0.071809873
2MNjPo5guuc,0.097912036
btCveM9UiM8,0.146210849
H431FVlYZi0,0.008856237
tQarNUt8C9Q,0.018393761
1UXg5UOwOG0,0.001606321
P_SYbdH3cEo,0.630230546
vr1c2GnsiQg,0.133467808
_tw3N0SyO0E,0.109637477
O8EVEyOTBGA,0.049100813
KpNM3Zg7gsw,0.035335217
3IWm_TywVWI,0.00529828
fcW9UteQScc,0.00278252
GUPjsZ7W-rM,0.056705121
NU_aAZ9Ltgo,0.023083307
aLbEZ0hUIoU,0.177427828
X0ghj6LVPjo,0.006521743
1W5AEpXIzfA,0.178447589
xYsHGqhj_Ro,0.034198709
BTgdp3iGJ_U,0.241569966
GbnTwiOvGfI,0.018308474
GlTnKpJCrcw,0.001850558
nqXXeR7ihfk,0.00154561
IhAQ8IVHQ0g,0.614699602
zEediPb7F14,0.346831828
0uwr-QBv2Qk,0.001028985
LHZjiBj6x0E,0.006523924
fyYoESipctA,0.025238028
yWxs1ihcnp8,0.019946488
ZyC1mfBT4pI,0.013099942
l8uIDATpSWk,0.000407676
lyVFnjds6_o,3.99E-05
g6ceVmoP0uw,0.21639359
LXcKtTxQqJM,0.038885385
aHV6_mzpi7A,0.141630918
7HPeTPo1bpA,0.024383323
W6B2S0EVyVg,0.008860954
KaUHtAcNlyg,0.000256402
4IulHRkLdMU,0.002397506
_x8_aYi7q_I,0.034704693
pTCYrTvzDjE,0.026297515
Un3DuaswaAM,0.006682448
r7CTZNbjcHE,0.076539561
rP4bly3Zab0,0.005903108
HzgDN7l7xlU,0.061833404
uo46VYl880k,0.000948125
NiTqSU8Jzuc,0.002075847
DMP54M83Qf0,0.118949056
cBkRgj0bN30,0.00053366
fcr1gOYHx54,0.078834452
IpUx7UKbCu8,0.235566527
l3acbE2vIxU,0.157782003
92riXSPXuW4,0.005872689
MWXzkcDCE2o,0.041671008
Hx3CfrawK8U,0.544630349
qoFmNBF3YTo,0.004642811
8J5YdZac5-I,0.007037872
rzCKcGZHWi0,0.020951523
mGBzsCLyImw,0.001795296
XvnO7iOtt5U,0.04691292
MCQZVmqhxOY,0.438994944
SjnLZ97S46M,0.033060588
u4LrLJwhVy0,0.104903266
b38Q9FcmQi4,0.17441757
hexGdvn5hyk,0.108002678
zT4UE-JdRj0,0.929383993
rZeGFRhLTSw,0.220456198
El4ljhGSGOc,0.003011788
HYuufS_3luc,0.003921598
DlhllRfXMJc,0.525826573
JVJOw6GEa4w,0.750611603
0yfHfJcjcxo,0.282022327
hZjk9vA_hNs,0.011474015
fIm-mk_98LQ,0.008677667
rWosGlkkh3c,0.005971102
uK-FYFDBJT0,0.004348916
G-LY45Xek5M,0.038996439
p6WmGjbUeH4,0.00043738
BWwTx6w50bo,0.184004322
qxyjt7wYykw,0.02744054
k4CAcWnuCzk,0.002883279
vMGs4kDa55o,0.325503111
fETt6NKFwls,0.188866243
oNuuMNI5JPQ,0.003490592
5QwPdyItASk,0.008780063
SKygr-90NTE,0.001916499
OwmY-XeGsTI,0.01292301
zwCJL4pxCkE,0.706816494
HipFZfDWz6Y,0.003516141
xKTU2ImvjGs,0.229110569
xpXLgij-4CI,0.000299072
l4rL5kf6Bdw,0.082174972
UmnXC4AjAq8,0.046446607
UKzHoZx5rhs,0.010514104
MFRWsPSSdRE,0.059922237
OAOnSOLemaM,0.58141017
ACdeM7ek5jw,0.004088514
kE2uB6-QmMI,0.076132312
t_x1419-I6c,0.355210751
f4Z-WydCkRA,0.020385277
Gn-ySNHWaXs,0.043510232
bROJ749MPRg,0.14553757
p-Po0p2udL4,0.249172881
gl7r5VvCPp8,0.012413025
QdnCQlkuLG0,0.015236698
1RFCGyRMcXU,0.009527741
f5taqJMHSh0,8.25E-05
CzSIq2h9b-8,0.001886252
VAy-vwoo9gg,0.214277044
vi6izlcfuq8,0.030101592
Nb7O8rceWL4,0.002955544
BctSTv-eXnw,0.163164765
XkUz-opKLOM,0.000388071
FyH9uyMTDSY,0.001885505
5WF3IAykytE,0.006743106
lbKycobJS7g,0.032802131
Y6oKlrB8gYQ,0.064311616
rsI066ugEn8,0.365603685
UbjCORnCV0o,0.165055871
CUL8b4VhEOw,0.00578677
PECZ-_cpfT8,0.083446719
Khhc5_zOUZc,0.031046558
D7P6ZvbaS4E,0.016348775
qH4CskmwCEc,0.001749082
SGpeQY5CjhI,0.021577328
c37YonL8yns,0.025892369
fkJNJYKKx9c,0.000107852
E-vboOc5kNk,0.000559521
wW9TCNplDrM,0.002815964
NVrZjqDrdvg,0.002331313
VgAUsQoDoBc,0.030208999
gwtGTlOmdEA,0.298715383
3O4tFjXIeyY,0.043609887
0ExaxO7Yefg,0.006886918
46rZJ9bMyss,0.000101567
cKOjXuE1vyI,0.485184342
K48pMz5DuHI,0.087138124
WsVlgPtL7ug,0.048372447
wTH7hjIc2HM,0.030855816
I4yUx2IJQf4,0.169713259
vW41FEFPAHU,0.048231244
tIxGQb30dW4,0.005090754
hSGPSPqycSw,0.069920689
qGE2veJOWhs,0.027006483
4nLX9r-xT38,0.007754987
BBbKb7EvqzA,0.001851815
NpZllLzgJ0I,0.167097315
RXDBIk6CkEM,0.205771402
oZmVjopoItg,0.021569306
r1d4qPQGRa4,0.028725352
EfJTXeeps64,0.017193291
awcNJQYYEDA,0.402042359
06pTGlvaPoE,0.178018242
FWVp34DNZbw,0.189709604
xQRFphXaWhQ,0.02369065
1ZTpvgCanMc,0.046935722
zWN05HIY154,0.866790891
aJsJZwDwwq4,0.101848863
xqpN3qBhTYo,0.609667718
TBkjoKol1lk,0.098324284
BkJNdhyVckA,0.328929782
MfscV86aDYo,0.005027853
cF0Bp8VYknM,0.084491827
LmCKQvzkUbg,0.234847441
w0eSxKHUJHs,0.369213223
pX2nn-DmS7M,0.211191937
_drMw7ehuz8,0.000822069
Bc0CgemOTEo,0.000254631
1yg3cS9kW-k,0.007688496
hDi2BO5x7bg,0.187582493
ZLWKo5blFKw,0.000523663
vVKqgmdasag,0.001173628
pGFUMg2FQmc,0.247319177
jq-akhd9BwI,0.002583466
AE5-lKFVEGo,0.021416632
iV6xunjLlQI,0.001464414
RGy7CiEkI_g,0.01566951
MWrYenxK8S4,0.330800742
M4XGLpBERi0,0.8301512
TiBtYqZ-MCs,0.063438408
nGOUdFG9TfM,0.034361966
X45CDqFbc4Q,0.013167586
gU-0eIPdY18,0.210337564
MRvGvAuZ54g,0.0100859
2604z6cC4NE,0.069373533
WdnHS0GrkgQ,0.06667573
2bWGD59MoUc,0.006537697
sud3mNhpVsk,0.014470737
zxb3unP5GzA,0.160252303
cvLPKwiwLRM,0.001326003
bdkEjAXS9uQ,0.007329808
sPGLyw_eUGI,0.001904992
nlmgmCNbrG8,0.004808728
pz4zYjmdVm4,0.329532236
4dikmJy9Z40,0.526008844
MkFBtX6s21U,0.333531886
7ea4QReXthg,0.001357022
oZ51UxA_dWc,0.008339304
LTdyi9zMHfU,0.054070182
IPaaEHz5dQQ,0.012756701
4Gd8x4MSN6A,0.00080343
1YrmnemX2Bw,0.401701629
lLi3CkVOQTo,0.359437644
dKsBH6AcdXc,0.001593179
IyXFOZH15eA,0.010193473
CCL3hTjqPvA,0.089627512
gAqoCGu8Ov4,0.027424511
qhVmYh5htJw,0.1988855
-7G44VrFbkc,0.444416791
6Zs43n_jcZc,0.000780698
tFdJMjXS4Yw,0.048456874
ZoidTwMQ_oM,0.001162517
vEh7lzwq_EM,0.14722386
rkHZqj9Ip2Y,0.032910865
Zze43iAVH4M,0.005902504
MkXfl2_OFSE,0.00114409
xmc2VyJrSoU,0.520399392
f2BMsRgqK9w,0.00212432
sPBjCgb75pw,0.01200575
j6xMCYtR62E,0.022862852
axYGLyo623s,0.011988636
CDAn7s0hvso,0.029619072
DtxZ6AAWSfs,3.93E-05
o2h9RBoGjh0,0.054969683
j_vM-0Kbt9M,0.075247481
ECoTe6F4h5s,0.001774375
tO191GbPFZk,0.447030693
XFccHhOba4g,0.051618218
Vi-hFBGucKI,0.000620585
KAHP_e8jJAE,0.052196994
EI6iu68FFwk,0.45972091
o0pKzoZuJq8,0.001273922
W6Rp5s84ZYQ,0.002803173
Yoxdi2WkstM,0.053842504
A5PtCjznqVM,0.041381881
jZGkgsxHJOo,0.05107883
TX9hNIbJ4Ak,0.031341698
Nm3Dlg18Igg,0.011865654
Jd0A5G8RsC0,0.007943869
LFus4B9C7ls,0.002796437
KvPlCdG0R8g,0.03438523
XVJDTT1nzMs,0.006284188
eWSsjk9df7A,0.501994669
ucIbL5qsSuQ,0.123953611
nvSdONFPCDo,0.000287042
qJNrWUbaJLQ,0.064015388
9kzGBC7yP5g,0.027480349
xN0nFUhFA40,0.684136868
m74afVD1TwE,0.007645682
qPklgUdrzaI,0.631186962
8cmYaJpT_SE,0.001374748
azj_hxt3_-0,0.0297672
NvXR9UBbQP8,0.00092571
xttt5XDe52c,0.027608328
OFiE4EAJ0J0,0.014150357
i4uaGGhCOiM,0.128748342
spbrcLW7aTo,0.010828843
cDlxNf4vHfs,0.017317142
BeTyds-gcT4,0.039078865
JAyfL4xZgGg,0.040759888
qlGvlBi3OBk,0.088488318
_DQv0bbbOIg,0.00033561
F1cGe_O7-S0,0.046465803
2MWGhkKvUo8,0.029107787
qtEWxL9MMzM,0.035720885
OmfeAc9XLok,0.001702526
2gEjBwve9E4,0.327097028
Ceg2dFrPIFY,0.138564065
682awWKgjHA,0.005924794
ws_aqOA27-U,0.259654373
k20meh6MRKU,0.455228835
TnH9gjSzxOo,0.081094533
3vbtcyxs2wU,0.009610836
5dyjxz6o1Ww,0.002345905
79IKN9SNP9w,0.51830709
ADz8eOeDcwk,0.000402264
9ks3CZaYSvU,0.207183391
dtOj_3SRRHI,0.021393841
UQJcdP3XAm8,0.007206011
CJId4_cVVkk,0.010565183
i_1BHaC7zFc,5.16E-05
xoMMk7-DrAU,0.009879986
akFJtt6KNRc,0.015579231
QSDat29jnPg,0.039279856
fsd10CNklXw,0.010735056
STDUouxD5xk,0.004076914
3gOyYziCRgs,0.001615497
oKvpabPQMWc,0.019225348
gFHDuI3oY0g,0.029164072
tt4GNlZeJnE,0.010265477
_3kPTdlpoHo,0.515415251
tzUMa0eK8cY,0.010358816
pQT7LtF2b7o,0.195038944
J2I9UJzRMsI,0.003511136
hZIed7u77_E,0.871636212
om1-9irb_nw,0.420402944
bGA0pGSo8Bo,0.002069719
IVTmMw4xn3o,0.111262664
KI3OhHLBiME,0.010699752
hLfv9QLt42E,0.038953234
2Q7xO9eBx3Q,0.032943901
T3I8uIKH774,0.330857396
9Gwj2tSzZtE,0.105292268
1j9ybIVSjhA,0.246765763
HxIVC6MwnRo,0.10110496
aGkKCwZS0xA,0.104259498
2QtBb3Rwle4,0.014325868
DkG9gKeoLyc,0.111675948
3Yq7FLuDilU,0.032715175
g7Xaz9zziAc,0.392001957
Etz-BTiM4v4,0.05501119
cU6e5f0B2NU,0.016277194
pufy1dyVTAQ,0.000712219
HalAGbo6Lzw,0.00521363
VXBogqaUtjc,0.007040272
JtjNlm4EgpU,0.291882277
kfb5i7yzuV4,0.00303666
XwWgbbhPLlE,0.03191594
a5qCGD6Sn6Y,0.535019398
J_vcSdVzjkA,0.022025565
AkB9ISibeK0,0.262805879
NnijZHD2VGI,0.017524073
21fwbozNIFo,0.001774659
ZOS8inmPNWc,0.087153755
GWcu7zhY0sM,0.518084824
tOKmdOv-Gro,0.086626366
jxDlzwGR8Qg,7.05E-05
EZU5rtY7M1k,0.31714648
00udgcvSjt4,0.009812513
GLlOsznFjpE,0.046700221
fdy442IAvuY,0.014288729
MOsOiWgQEjU,0.184285536
CmfRi_N9aGw,0.002382794
8cKdBhAwhpA,0.180082887
2IVuh0DroSk,0.018441115
TH9nRvQTQas,0.126547277
h8koVqKxq1w,0.276053041
tcOM-llcbWE,0.245948777
dpJL5fvXPj4,0.001078896
h7YNtEbVD40,0.000551648
fa5CCJXaZuY,0.0003851
n8UN2CJGA14,0.038654514
oGCmV3XrPZE,0.003856408
MDIyNukKscQ,0.006365311
s37eG5EzSN0,0.00177347
RL-uKuFsnqw,0.026829461
stbxzsi0gkg,0.059199229
0soM4sTQppE,0.011367463
y52CXiA5Fuk,0.007530241
Rl33cvXwVRk,0.027526492
4sWnM3M1zj0,0.12567772
pi6_3NGKofI,0.613606215
kL1iZUsyyq0,0.005085096
jEbd_j5Cw5I,4.76E-05
NwdHyfby4fI,0.018682446
M7SQmIcjOp4,0.010111184
S8Or7dyh4wg,0.255883098
I5fMjhgj7-E,0.08530286
ICDOahQNDmI,0.145382047
RaLEO8REIQ8,0.02386409
qnE6JOkN2W0,0.004169589
Iy-adkALr2U,0.003184313
uWNuk0bYA5s,0.552895486
4b_YEzKoJoY,0.013274161
jZNiBQ-l6J8,0.048122264
jEq79in7JV8,0.003800313
PqwFB_Sqroc,0.153662354
nFRaFy2Q5bM,0.001457581
Em7gyAnuuc4,0.749581099
jcPTLlgXXsI,0.016509738
e5V3YZ4AaX4,0.471375227
Yg9MXM0_FzM,0.001317757
qF2ZjMPc1Rk,0.86422956
UI-5tfiS6Z0,0.029671058
Z49s3X18gZ0,0.015801845
hi5xUdmsSeM,0.003406656
vl_RMnnDwmQ,0.001005219
N-TNcXQiPA4,0.055609424
T9_zaEVUxtc,0.35700801
MKHEsE5j69M,0.038391307
ITGNCHUAyGQ,0.000817826
OdJF9N2qP7I,0.020068159
0ycSA74NXmY,0.006281637
lXb1fBoFkV8,0.155152082
b2-BmUZjkRY,0.272312999
KZBtIr9y34I,0.010745782
vG2PCStVPUk,0.25236246
YpQQ2-ZpuO8,0.459295839
y9oco2x2nqA,0.000276474
pm26VBSAngg,0.004277449
2FXzRXRwjgg,0.348304033
oiKgz__KTwI,0.000250181
k90gqwbBwzI,0.138496354
qov8brej-zg,0.004058707
nIvFFBiK5nw,0.036765195
dFp6qpt1YQQ,0.003459124
J0uBJ_8MydY,0.007932213
1pXh3DCktWM,0.003305965
RCxOCxPoCjA,0.060156442
UghZVNBw6fs,0.000471611
B5yQebTVuDk,0.125790372
wJsWOD4o4FY,0.001103271
30DBXl8TW_g,0.04923499
685oAl90OQk,0.011823902
hoex3jaUnVQ,0.02243869
kkK9FPzfYqY,0.02294948
hDK13gOae6s,0.058412157
f1g8ArQS7K4,0.004099067
SnWnK4r1hnY,0.009465976
dXIh-dLsAWE,0.004992862
7U8XQsH1BUw,0.292026699
yBJ9m6Snk8E,0.012455312
Zr04xkDNcZ4,0.183067143
sMXbUPzG70E,0.086346492
pBkiHq-lFhQ,0.001358325
8f8SIlg-rwA,0.015987281
dO0D3sVGbKA,0.827009261
Tm6de4nxzFk,0.020608613
ijKV3wi677Y,0.010087667
Pf9mV0GKvNU,0.076572634
bHt79yHPKQY,0.014311104
tIVsZDGVWYM,0.102682374
1H78549e1hE,0.044106018
lCEmWICGg4s,0.002402911
Me6YwCwpG0I,0.078607805
SQ4x3qXgjhA,0.001615056
dt9WGkTqdpU,0.028389802
7xercmfU3oY,0.021414066
8KZ_dzTn2cs,0.935484767
46uRBosnrdM,0.035132043
Ed_wgzxsdiQ,0.00513005
5vdxypq1ER4,0.132306322
bdCmq7-eKrk,0.162913993
kGFFASOGVAI,0.085548185
E0w7UXNsbOk,0.035239398
_IXC6XDuYDs,0.035008889
vgtCpoyZ9vc,0.006865718
SK1QEaYLN0A,0.007040372
fqH2g1GRSac,0.068333544
bEjjuGl4aFg,0.01468004
TnaeKhxJJSQ,0.008010006
nb_kzY9qNz8,0.029312735
WzJ1n5GJO54,0.094118915
ZcBVwoiPz2A,0.002352004
Wakf423S6ZQ,0.188888714
NsXJkgtrrc0,0.023138866
7P_vIPcmWiM,0.216237888
zVz7NVcSsuA,0.528168976
dAfxJ8S_PqU,0.055441856
iBP0EllBW3s,0.040314969
fepTqWhNes8,0.001681555
JdMxFU7-zN0,0.362491578
EYVTj-yXUOw,0.573931277
UqiVfyzIOsg,0.002975465
72vi0wqocMg,0.017672941
ILyUzayGKq4,0.000167285
tru9bgALBxE,0.067615919
Ma5hUclVoD8,0.041795075
C6UBRjlJ378,0.116546199
uCxTUhHb3bg,0.046139326
fDQdTQMMZiw,0.150365219
4CfVlwCNfTw,0.000294944
z8UqYoeSp4w,0.000379737
WoDwgRQahik,0.004037732
toUoeGuO7pY,0.085410409
m_ym89Nkuf0,0.007824191
HnXwEVJWS9A,0.016170448
RapSMu0fuZg,0.659959733
DmpfWEFiiMY,0.014760049
uCOfiSVO9Ug,0.00976075
4R1LLOuiyeg,0.001460021
AAnER73-A8c,0.000631
X6D-XiB7F5k,0.201604411
L22go49IZFw,0.002187611
xtJD1zXWXqM,0.020245099
8GNmang-x38,0.052797567
kUY4WA71e0Q,0.067409486
bky19yQUeLY,0.340050727
Q25nJ2jsuXw,0.005532748
_c0_Y0BoDzk,0.015768871
4P_bhL6zPAY,0.01077816
nQyXdlez4TI,0.066597663
2xiStG0T0Xw,0.013119247
ghbSz7ep-is,0.031694338
Cs2iu2LTR_A,0.023978913
X2FJAejGzr4,0.042190213
uoQJ3FoTE20,0.038004834
3arcJWiG2IY,0.07144428
3txge-raCko,0.022897007
ety4KkPig-E,0.197540432
6-HhIta53Uo,0.096500352
HDAAkhRLHA8,0.020481896
vvgwMuORjiU,0.009695978
9sMgf_alwBI,0.013237663
e5zGC-gL9yo,0.077105701
wCwJPQKOhV4,0.013208601
pOTmEp0EiMs,0.00575159
rQy4OAN66Jk,0.044374499
AX2ZeXJrR-g,0.033984099
R_Vh9-ExpKo,0.016367588
pjkIkurGER8,0.014198159
l-bJSaY7vLM,0.051057111
9eBQQjSXN74,0.021816993
XzIm510w8Jw,0.002274042
jZxEMAgK910,0.007880546
McK7GaUepVw,0.030493436
UYbdO0VU6FI,0.00019868
_pCw2xMqaDk,0.094020568
2_X2qzYJsUg,0.00204744
BAx_Gxq8BnQ,0.169354782
D-3wbHdQoAY,0.012514006
JSsuyi8VGJE,0.034188911
0O6HlxMjeQA,0.003118595
QBf5COA1mFs,0.000361707
qgMEkeoVsIc,0.002986346
_Y9zbtPdgjY,0.013372317
zjbFwtYXN80,0.49973309
BwR3lEVtVQ8,0.001123445
DdJzwgZrKf4,0.046072133
eAOpTDgN234,0.061578769
dbsKBS0zwME,0.166152358
aHxrGcfWsRY,0.056573018
K0odSWQZWzE,0.082211785
snsC-KpUEKU,0.020083375
80gdcUCJ3_s,0.045304686
YR19D1gQeiw,0.139931574
ufQBijcKVe4,0.009717269
SWcHbMpwiq0,0.003609533
7n-bZe1c0Yg,0.095098205
kAZ-jzOt5Kk,0.078615256
oqkYgukVnf8,0.001584406
2igUMXS-JFI,0.000836777
dDR8BFsmwnM,0.000581296
JnYc7mwMzFo,0.000874744
8dJII0J3Z10,0.00871889
ZCq6wOX9yUQ,0.027199281
3u21YRdeHNo,0.011287829
FVoTdJF76wo,0.012264278
hXF2J5GzIF0,0.00796551
z7u2aUrTWl8,0.014511052
jrA-hOWBUWc,0.383770972
UznzCifQbcQ,0.020893082
aeEM5tQwwnY,0.196625099
XhtP81xOpY8,0.077304229
NusNGuHac7o,0.004740788
vr67ZUS45_U,0.220208168
dEX8RkfC1HI,0.000251198
fM18hzT61yM,0.055296477
QOHx_CpfbAY,0.003804873
kUhweriKcAA,0.012215684
ON_hkK1oWKE,0.363089263
CoKZx8nK00I,0.236295074
8wPHB6Mgbd0,0.001369633
m9m-IlIhkLw,0.022151701
O4ovmIhXenY,0.942336619
_ShNAT9VA60,5.08E-05
kMyYFzNwcHU,0.051514857
WI1iJoZH4Pk,0.76048398
bQHEflfRKNw,0.554368377
aCKyJ9R57zA,0.009513594
CV90aRG6VSY,0.03263364
OAyiDJO5Pho,0.056379173
CH98Rv8Pq9k,0.746354699
7YgKeXYZEYI,0.191758677
Xzt1y0HE_q8,0.015177028
88d5zFQUiAM,0.005037906
ky_1NVzcS9Q,0.025994154
suCdI0HXd5U,0.199394688
DkC6FwEMrto,0.145219222
dtOeGnbN5uM,0.018750316
qPTpwS4ZhaM,0.015718287
fB7hPsXiUj4,0.001615573
fTbFitCsA_4,0.054517299
MlE2c_NsiWM,0.00014391
mgRhn7tfZaY,0.001937864
NIZXm7JFTJg,0.292948455
TstfwH8Wo40,0.509557545
CktqoQ_3QFU,0.006690391
99iBsZ561MY,0.003131406
fHgYuxNWIfI,0.006395737
sHLbZPQ4Fpg,0.178654149
TgPj7Opss-o,0.011142264
ArymAHFrM6s,0.009178495
SHxz1P_K9Rg,0.139668629
KhzIn-oYBPI,0.025545359
lCZ1hW33EF8,0.861464679
_weS9sAuNKM,0.000211469
DLzLmzjZn8U,0.039450437
SthG6o4yjqQ,0.131129056
B2W0SigZzNg,0.000342354
Sz9uZukwxJI,0.005008934
g-_sBVLcuWg,0.881857514
B9-ZxJKpgik,0.000971541
pRTsCosOmcY,0.021611169
60wuZ4AAHzU,0.032911759
YISgABrfkhE,0.286073536
ZHaDvxmYT2U,0.003768377
zna7eRXQjlI,0.212461218
0RqgCtEOTPA,0.015121259
Bx5r7H44gRQ,0.043483414
Mhdh8X1M3TI,0.420054436
6t7aadU6sUk,0.01431477
7L2xI2s4hRI,0.000197329
q4JeHVflVsE,0.000619369
I0gycwSkI0A,0.003798993
Ea5plp7xE6g,0.659585893
3Y_RO-2kvcc,0.129028544
0dJZpGwX5QQ,0.003332181
dw2WFE-PMgI,0.019049713
X9l5sSV8uTk,0.360582113
YPPzF4nz5Bw,0.038124345
1EpzGzl2Kqg,0.000791008
A9fGsnor0Wk,0.002469793
aQr3Dc_NKyE,0.065847628
2uYceFor-_0,0.009287622
mJ2U4PYZIcQ,0.002239467
pM8A5x2lv0g,0.065280832
_srqsnq4o7Y,0.085272431
3VLcTl4s_eI,0.102160372
RaTYFPOQJXY,0.016067654
8O7Gy3dsr2Q,0.03552866
kxomrRW-46c,0.002377323
FrRbLgkss-g,0.013843552
FEYF-gBcY_g,0.079753369
DUAdYDmydyU,0.055038214
4umDubtZRls,0.000930189
oJy68htFiHQ,0.103064142
W4zTBkzAfB4,0.016736008
bGkTf1a9h_k,0.001869471
4c_Hi56_VjE,0.013217367
ApjiDWNsmy0,0.023050731
M-u2mFbz7Y4,0.011971736
X2HjLAVc584,0.000958339
eDM291vfon8,0.510611117
U9LeKYEXvjM,0.328971833
nx_qUz1MjjE,0.001060971
sx_rWtn7iTM,0.015892172
4u_bWUaMRlw,0.020797713
aQtlYsLxJw0,0.792513788
mEq1KW71w9U,0.007806276
XE-DS3EgOWU,0.060335185
d0zmFfYJYDQ,0.000212793
