,LikeCount,DislikeCount,ViewCount,CommentCount,ContainsText,nsfw_score,Title-Clickbait,subscriberCount,channelVideoCount,channelViewCount,isSponsored,hasDiscount,is_english,is_Abs,is_Chest,is_Back,is_Legs,is_Arms,PublishedYear,ChannelAge
2039,177,22,31982,45,0,0.254533827305,0.198893279,85008,513,22202018,0,0,0,0,0,0,0,0,2014,2007
2040,275,4,31960,25,0,0.515748023987,0.927948058,16166,150,7784852,0,0,0,0,0,0,1,0,2012,2006
2041,806,11,31934,56,0,0.00174506905023,0.089859456,245076,317,31549977,0,1,1,1,0,0,0,0,2011,2010
2042,216,23,31930,18,1,0.00287644914351,0.544829011,2284,22,216461,0,0,0,1,0,0,0,0,2013,2013
2043,54,4,31904,16,0,0.010731796734,0.06500607,667,6,449210,0,0,1,1,0,0,0,0,2012,2012
2044,58,3,31859,14,0,0.010310431011,0.205325589,1286,27,2177556,0,0,1,0,0,0,0,0,2007,2007
2045,501,26,31856,151,0,0.199029624462,0.03676467,775061,1006,167532608,0,0,0,0,1,0,0,0,2013,2012
2046,385,34,31847,217,0,0.618646800518,0.286298662,568773,1296,123054963,0,0,1,0,0,1,0,1,2012,2010
2047,107,10,31778,38,0,0.0696069002151,0.056332465,83640,668,15856125,0,0,1,1,0,1,0,0,2012,2006
2048,167,2,31758,68,0,0.625505626202,0.191626057,159,25,102849,0,0,1,0,1,0,0,0,2012,2008
2049,126,5,31727,10,0,0.505372107029,0.057953041,8734,1144,13249810,0,0,0,0,0,0,0,0,2010,2009
2050,816,7,31645,18,0,0.0862593725324,0.400403082,71225,36,4536889,0,0,0,0,0,0,0,0,2014,2014
2051,403,16,31643,64,0,0.162511050701,0.282851785,51493,237,5217686,0,1,1,0,1,1,1,0,2014,2008
2052,155,3,31610,17,0,0.139936134219,0.368213266,155575,738,117096772,0,0,1,1,0,0,1,0,2011,2006
2053,208,2,31607,28,0,0.0186343453825,0.090215728,20154,306,4591878,0,0,1,1,0,0,0,1,2011,2009
2054,77,1,31604,1,0,0.0169340092689,0.963040531,2114,44,480231,0,0,0,0,0,0,1,0,2010,2009
2055,115,1,31603,15,0,0.423392117023,0.922417343,142,21,59298,0,0,1,0,0,1,1,0,2011,2011
2056,592,11,31586,256,0,0.0208967346698,0.616233766,1663194,1427,301276414,0,1,1,1,0,0,0,0,2012,2009
2057,23,0,31585,0,0,0.0158520117402,0.114487611,1620,66,362755,0,0,0,0,0,0,0,0,2009,2009
2058,222,47,31579,111,0,0.108456268907,0.644001305,229252,1075,62668253,0,0,1,0,0,0,0,0,2011,2006
2059,870,31,31571,155,0,0.0366539545357,0.091221392,257155,747,33895466,0,0,1,0,0,0,0,0,2015,2014
2060,217,6,31548,3,0,0.12691411376,0.324102521,26561,190,6869203,0,0,1,0,0,0,0,0,2010,2007
2061,56,6,31540,11,0,0.0776537135243,0.159387082,16621,185,26446239,0,0,1,0,0,0,0,0,2012,2006
2062,17,7,31505,12,0,0.00165224936791,0.16326353,71,119,96181,0,0,1,0,0,0,0,0,2010,2007
2063,97,3,31462,8,0,0.39806330204,0.446253836,12042,142,1332132,0,0,1,0,0,0,0,0,2011,2011
2064,250,10,31451,24,0,0.0749005451798,0.498917192,125,20,34119,0,0,0,0,0,0,0,0,2014,2013
2065,28,1,31446,16,0,0.00608246680349,0.197371587,9,7,39389,0,0,0,0,0,0,0,0,2007,2006
2066,92,12,31442,7,0,0.0143963070586,0.10311386,652,126,1353304,0,0,0,0,0,0,0,1,2013,2009
2067,80,4,31422,26,1,0.00364203983918,0.084992245,780,285,193989,0,0,1,1,0,0,0,0,2014,2010
2068,711,10,31373,52,0,0.0189027860761,0.295847625,31548,539,4207095,0,0,1,0,0,0,0,0,2014,2006
2069,67,6,31332,1,0,0.0218172483146,0.56533426,71,58,113126,0,0,1,0,1,0,0,0,2009,2009
2070,11,7,31284,7,0,0.000344621483237,0.142670065,3142,3392,2265330,0,0,1,0,0,0,0,0,2011,2009
2071,13,4,31260,5,0,0.029758002609,0.1424326,151,7,864211,0,0,1,0,0,0,0,0,2008,2006
2072,100,1,31186,30,0,0.11498451978,0.495013863,12,7,33856,0,0,1,0,0,0,0,0,2011,2011
2073,153,6,31176,58,0,0.161104056807,0.161104056807,86,1,31178,0,0,0,1,0,0,0,0,2012,2012
2074,785,17,31165,36,1,0.067853808403,0.730556488,501581,637,24805789,0,0,0,0,0,0,0,0,2013,2009
2075,126,0,31157,1,0,0.277961969376,0.144232631,6787,291,2015844,0,0,1,0,0,0,1,0,2012,2010
2076,250,17,31139,34,0,0.196651428938,0.92690438,152278,190,12939249,0,0,0,0,0,1,0,0,2014,2012
2077,265,3,31088,56,0,0.000397402298404,0.24776125,1890,119,419796,0,0,1,0,0,0,0,0,2009,2009
2078,81,6,31081,13,0,0.0470674596727,0.051989879,169090,1351,28831193,0,1,0,1,0,0,0,0,2012,2010
2079,634,102,31059,196,0,0.921516418457,0.439345539,229252,1075,62668253,0,0,1,0,0,0,0,0,2014,2006
2080,45,1,31029,10,0,0.559946835041,0.128349692,938,8,303531,0,0,1,0,0,0,0,0,2012,2006
2081,111,4,31002,19,0,0.246049299836,0.915837169,1991,20,677283,0,0,1,0,1,0,0,0,2009,2007
2082,444,6,30957,43,0,0.298524051905,0.019927545,0,1085,37727023,0,0,1,0,1,0,0,0,2014,2008
2083,157,5,30945,11,0,0.0637598708272,0.011448985,77394,2742,30698250,0,0,1,0,0,0,0,0,2015,2013
2084,173,8,30930,47,0,0.90789103508,0.921581209,9550,13,847861,0,0,0,0,0,0,0,0,2011,2011
2085,227,2,30887,8,0,0.278759598732,0.288275838,579075,786,61403698,0,0,1,0,0,0,0,0,2012,2011
2086,59,65,30876,50,0,0.814167797565,0.375207394,786,33,154002,0,0,1,0,1,1,1,0,2013,2012
2087,1038,213,30868,66,0,0.185869812965,0.428485811,394432,2384,140848063,0,0,0,0,0,0,0,0,2015,2012
2088,52,5,30848,15,0,0.492302268744,0.172521964,223,23,938813,0,0,1,0,0,0,0,0,2008,2007
2089,338,8,30845,9,0,0.392970591784,0.316928893,49035,396,5132168,0,0,1,1,0,0,1,1,2013,2009
2090,396,26,30806,44,0,0.0673136413097,0.860248923,343325,518,55675649,0,0,0,0,0,0,0,0,2013,2013
2091,429,11,30781,109,1,0.0663031935692,0.731314242,242414,867,66588120,0,0,1,0,0,0,0,0,2014,2006
2092,1952,15,30780,147,0,0.0191016606987,0.548892558,172535,657,40194415,0,0,0,0,0,0,0,0,2015,2010
2093,1460,18,30774,105,1,0.178235903382,0.127196461,275981,539,27946462,0,0,1,1,1,1,1,1,2013,2011
2094,252,7,30688,13,1,0.0770125761628,0.867758632,183321,158,23602338,0,0,1,0,0,0,0,0,2014,2010
2095,796,140,30682,139,0,0.0795609354973,0.837683618,394432,2384,140848063,0,0,0,0,0,0,0,0,2014,2012
2096,28,0,30676,17,0,0.195419892669,0.16588749,27,1,30693,0,0,1,0,0,0,0,0,2009,2009
2097,148,1,30676,32,0,0.00171717756893,0.089371406,1119,30,423203,0,0,1,0,0,0,1,0,2012,2008
2098,12,2,30662,10,0,0.104524224997,0.096534923,13926,505,25675929,0,0,0,0,0,0,0,0,2010,2009
2099,674,94,30651,268,0,0.306143015623,0.647115052,119292,402,8826141,0,0,1,0,0,0,0,0,2013,2006
2100,172,13,30642,217,0,0.231920719147,0.201242507,1323,10,593034,0,0,1,1,0,0,0,0,2014,2011
2101,86,4,30616,7,0,0.156766906381,0.300146967,13903,24,12604804,0,0,1,0,1,0,0,0,2011,2006
2102,44,20,30585,25,0,0.0258423965424,0.22973296,74,3,32358,0,0,1,0,0,0,0,0,2013,2013
2103,11,0,30582,2,0,0.036552157253,0.574272454,2854,198,1007171,0,0,1,0,0,0,0,0,2013,2011
2104,166,20,30546,80,0,0.0898779630661,0.294293821,224,115,232859,0,0,1,0,1,1,1,1,2008,2008
2105,340,35,30542,141,0,0.341779798269,0.087722838,229252,1075,62668253,0,0,1,0,0,0,0,1,2012,2006
2106,6,19,30502,4,0,0.050763875246,0.094180487,331,87,810870,0,0,1,0,0,0,0,0,2007,2006
2107,82,3,30491,9,0,0.00372619647533,0.11562971,1913,73,391633,0,0,1,0,0,0,0,0,2008,2008
2108,303,5,30462,116,0,0.35643941164,0.029042015,23057,383,3163386,0,0,1,0,1,1,0,1,2014,2012
2109,54,3,30461,4,0,0.175168782473,0.668798983,52595,11276,62101464,0,0,1,0,0,0,0,0,2012,2009
2110,236,5,30455,13,0,0.196621328592,0.142433226,3787,171,532873,0,0,1,0,0,0,1,0,2014,2008
2111,115,3,30406,18,0,0.305766224861,0.142433226,4666,18,2245071,0,0,1,0,0,0,1,0,2011,2011
2112,58,4,30383,3,0,0.0484112277627,0.783874154,5155,155,1869588,0,0,0,1,0,0,0,0,2015,2012
2113,251,5,30360,41,0,0.00732879526913,0.052286711,1119,46,745429,0,0,0,0,0,0,0,0,2013,2011
2114,1542,334,30343,95,0,0.935243010521,0.073758483,394432,2384,140848063,0,0,0,0,0,0,0,0,2013,2012
2115,345,6,30315,58,0,0.0768778845668,0.312974393,44781,331,7348910,0,0,1,0,0,0,0,0,2013,2013
2116,92,13,30310,9,0,0.00368384621106,0.154963329,557018,328,172342929,0,0,1,0,0,0,0,0,2013,2010
2117,105,17,30306,11,0,0.089940816164,0.273933381,61538,374,16119025,0,0,1,0,0,0,0,0,2009,2006
2118,180,2,30305,19,0,0.00565118249506,0.78635174,77,37,63438,0,0,1,0,0,0,0,0,2012,2011
2119,78,6,30271,14,0,0.00388489360921,0.55467391,128403,131,26434654,0,0,0,0,0,0,0,0,2008,2006
2120,73,10,30262,6,0,0.066877618432,0.046702959,3012,39,483568,0,0,1,0,0,0,0,0,2008,2007
2121,17,3,30251,0,0,0.0131973428652,0.093181409,1088,4936,6390540,0,0,0,0,0,0,0,0,2010,2007
2122,53,14,30171,36,0,0.392179310322,0.012647461,90,26,90414,0,0,1,0,0,0,0,0,2012,2012
2123,51,2,30151,9,0,0.134628459811,0.141160712,68056,208,24772487,0,0,1,0,0,0,0,0,2009,2008
2124,117,3,30151,11,0,0.0176354255527,0.030328065,0,17,31368,0,0,0,0,1,0,0,0,2014,2013
2125,86,5,30115,14,0,0.00724764261395,0.374920994,2978,113,2315445,0,0,1,0,0,0,0,0,2011,2010
2126,125,0,30092,11,0,0.224579319358,0.9920066,1857,24,522017,0,0,0,0,0,0,0,0,2013,2013
2127,54,9,30088,29,0,0.000476849381812,0.322529435,1942,191,2001060,0,0,1,0,0,0,0,0,2007,2007
2128,254,5,30086,6,0,0.262904286385,0.099447854,4077,122,785832,0,0,1,0,0,0,0,0,2014,2009
2129,17,6,30069,38,0,0.0152540849522,0.590090215,176,23,752338,0,0,0,0,0,0,0,0,2009,2007
2130,342,22,30058,17,0,0.064277023077,0.126563177,156550,991,38685512,0,0,1,0,0,0,0,0,2015,2012
2131,90,5,30030,15,1,0.0941094458103,0.02287855,2239,38,268927,0,0,1,0,0,0,0,0,2012,2011
2132,65,0,29998,1,0,0.178910076618,0.188805923,4463,239,579596,0,0,1,0,0,0,1,0,2014,2013
2133,58,3,29984,2,0,0.255931168795,0.049740598,2197545,1522,273994651,0,0,1,0,0,0,0,0,2014,2009
2134,56,2,29975,4,0,0.000334607932018,0.119599178,10924,513,3193459,0,0,1,0,0,0,0,0,2011,2006
2135,139,0,29971,8,0,0.36214157939,0.962636173,16166,150,7784852,0,0,0,0,0,0,1,0,2011,2006
2136,90,2,29946,12,0,0.228125169873,0.315117121,6390,90,6514426,0,0,0,0,0,0,0,0,2010,2009
2137,402,6,29944,128,0,0.00486898329109,0.106661879,51398,634,10403976,0,0,1,1,0,1,0,1,2012,2011
2138,635,1,29943,107,1,0.251448750496,0.019300088,171797,1021,27777108,1,0,1,1,0,0,0,0,2013,2006
2139,72,2,29915,1,0,0.304291009903,0.653531253,3730,136,632468,0,0,0,1,0,0,1,0,2011,2011
2140,79,17,29915,33,0,0.012334311381,0.686914742,93652,3954,51426987,0,0,1,0,0,0,1,0,2014,2009
2141,137,4,29913,10,0,0.0675401389599,0.357007384,197575,759,22281477,0,0,1,0,0,0,0,0,2012,2010
2142,29,3,29895,5,0,0.261683523655,0.597833395,6325,176,1829207,0,0,0,1,0,0,0,0,2012,2007
2143,400,7,29884,46,0,0.0665214732289,0.912865818,152573,900,43959226,0,0,1,0,0,0,1,0,2015,2008
2144,27,0,29883,2,1,0.00182860076893,0.179847032,44672,485,13953075,0,0,1,0,0,0,0,1,2011,2009
2145,68,10,29859,18,0,0.0496198423207,0.172946408,664,4,78474,0,0,0,1,0,0,1,1,2008,2006
2146,109,5,29836,7,0,0.11781719327,0.798290551,287,10,218717,0,0,0,0,0,0,1,0,2011,2011
2147,198,5,29834,24,0,0.590532720089,0.474971592,7100,72,1202172,0,0,1,1,1,0,1,1,2014,2013
2148,25,3,29818,0,0,0.161104056807,0.161104056807,82,24,75016,0,0,0,0,0,1,1,0,2010,2009
2149,75,5,29800,26,0,0.0108551168814,0.921615601,8158,253,10672071,0,0,1,0,0,0,0,0,2009,2006
2150,2801,22,29798,739,1,0.00771479075775,0.983977139,879106,388,79207103,0,0,0,0,0,0,0,1,2014,2013
2151,146,8,29780,12,0,0.0988739132881,0.180092856,205,67,450383,0,0,1,0,1,1,1,0,2012,2009
2152,107,4,29770,12,0,0.00180031929631,0.101375096,1394,126,250185,0,0,0,0,0,0,0,0,2012,2007
2153,119,6,29711,18,0,0.0375393815339,0.579741895,2091,35,936529,0,0,1,0,0,0,0,0,2014,2006
2154,209,13,29704,5,0,0.0125605594367,0.517951608,2197545,1522,273994651,0,0,1,0,0,0,0,1,2015,2009
2155,409,16,29695,8,0,0.194842025638,0.96856457,199341,1090,49334312,0,0,0,1,0,0,0,0,2012,2012
2156,9,4,29618,0,0,0.0536138191819,0.436826259,3051,870,12149909,0,0,1,0,0,0,0,0,2011,2007
2157,379,6,29615,13,0,0.00450633047149,0.186489642,171797,1021,27777108,0,0,1,0,0,0,0,0,2014,2006
2158,330,5,29607,89,0,0.270381182432,0.277185977,152573,900,43959226,0,0,1,0,0,0,0,0,2014,2008
2159,229,12,29536,49,0,0.00116811750922,0.642606497,37203,439,12328445,0,0,1,0,0,0,0,0,2012,2006
2160,107,10,29453,88,0,0.00103278679308,0.880935788,340241,1989,218141816,0,0,1,0,0,0,0,0,2012,2007
2161,2296,26,29440,240,0,0.0645238161087,0.070486329,250715,861,48335489,0,1,1,0,0,0,0,0,2014,2011
2162,640,36,29430,63,0,0.867651283741,0.225807503,742839,1514,111363499,0,0,1,0,0,0,0,0,2014,2011
2163,1885,16,29426,153,0,0.00750894658267,0.609597981,668820,1112,129408380,0,0,0,1,1,0,0,0,2013,2009
2164,343,15,29413,31,0,0.161104056807,0.161104056807,343338,865,64292856,0,0,0,0,0,0,0,1,2013,2008
2165,455,8,29405,105,0,0.00279184267856,0.091981798,1847055,1889,391047831,0,0,1,0,0,0,0,0,2011,2010
2166,134,10,29391,74,0,0.55024856329,0.122873627,242414,867,66588120,0,0,1,0,0,0,0,1,2011,2006
2167,48,8,29371,21,0,0.278215706348,0.044539545,30,2,31088,0,0,0,0,0,0,0,1,2012,2010
2168,254,16,29364,7,0,0.610060453415,0.150073484,61538,374,16119025,0,0,1,0,1,0,0,1,2014,2006
2169,216,9,29305,48,0,0.0159935895354,0.489596069,365062,476,60563963,0,0,0,1,0,0,0,0,2012,2009
2170,21,18,29275,12,0,0.0417148470879,0.012899511,3206508,138634,3492826750,0,0,1,0,0,0,0,0,2008,2006
2171,206,1,29230,5,0,0.031219124794,0.619363427,15554,877,5179757,0,0,0,0,0,0,1,0,2012,2006
2172,264,12,29190,13,0,0.0386388897896,0.027565103,263,3,32511,0,0,0,0,0,0,0,0,2012,2012
2173,92,3,29180,18,0,0.0439619161189,0.038087957,82,10,158851,0,0,1,0,0,0,0,0,2007,2007
2174,21,5,29139,24,0,0.123389028013,0.252875209,66,6,77096,0,0,1,0,0,1,0,1,2010,2010
2175,98,4,29131,5,0,0.0942525491118,0.13072513,114849,195,20507905,0,0,1,0,0,0,0,0,2013,2009
2176,9,2,29126,2,0,0.798771560192,0.816797018,50,48,295541,0,0,1,0,0,0,0,1,2009,2007
2177,138,1,29101,2,0,0.104500435293,0.134554684,23422,483,14821001,0,0,1,0,0,0,0,0,2011,2008
2178,22,1,29100,2,0,0.0289951246232,0.474929839,2857,241,2864069,0,0,1,0,0,0,1,0,2007,2006
2179,393,6,29068,46,0,0.00961263943464,0.291602254,242414,867,66588120,0,0,1,0,0,0,1,0,2013,2006
2180,284,3,29068,35,0,0.332234799862,0.264852434,27897,2008,9387122,0,0,1,0,0,1,0,0,2012,2006
2181,38,6,29036,0,0,0.0598354004323,0.032385308,1125210,8715,499166796,0,0,1,0,0,0,0,0,2011,2008
2182,747,8,29032,48,0,0.0215634498745,0.20410803,20635,64,2994178,0,0,0,0,0,0,0,0,2014,2012
2183,208,5,29031,6,0,0.431842088699,0.209310621,1641083,1039,228406877,0,0,1,0,0,0,0,0,2013,2010
2184,67,5,29030,2,0,0.00134050170891,0.092247657,40686,215,14023030,0,0,0,0,0,0,0,0,2013,2012
2185,158,58,29002,89,0,0.214271038771,0.142433226,11,1,29032,0,0,1,0,1,0,1,0,2011,2011
2186,22,50,28944,27,0,0.0655514225364,0.055851825,458,39,458751,0,0,1,0,1,0,0,0,2011,2011
2187,54,6,28942,14,0,0.0503077581525,0.079899192,86,8,566103,0,0,0,0,0,0,0,0,2010,2008
2188,145,8,28879,1,0,0.00636508129537,0.122683488,26107,1081,3661060,0,0,1,0,0,0,0,1,2012,2011
2189,1621,10,28838,58,0,0.0276303291321,0.886324167,130783,67,9235313,0,0,0,1,0,0,0,0,2014,2011
2190,16,1,28813,1,0,0.00194107391872,0.174171105,92,17,56330,0,0,0,1,0,0,0,0,2008,2008
2191,348,6,28784,23,0,0.513141989708,0.209108666,33663,428,5568977,0,0,0,0,0,0,1,0,2015,2014
2192,11,4,28780,1,0,0.142064452171,0.755357623,7047,900,11541444,0,0,1,0,0,0,0,0,2009,2008
2193,100,4,28675,4,0,0.0644995048642,0.035105865,176,30,203295,0,0,0,0,0,0,0,0,2013,2013
2194,924,56,28672,94,0,0.0523939467967,0.564290464,345851,4796,92661092,0,0,1,0,0,0,0,0,2015,2009
2195,1304,14,28659,84,0,0.253394842148,0.241917327,117220,464,19509822,0,1,0,0,0,0,0,0,2015,2014
2196,41,9,28640,56,0,0.746159911156,0.50119102,6082,202,11468248,0,0,1,0,0,0,0,0,2013,2012
2197,365,246,28600,200,0,0.289470851421,0.011957632,2072,524,2791089,0,0,1,0,1,1,1,0,2014,2012
2198,164,3,28566,21,0,0.182883515954,0.12472406,2363,296,2129864,0,0,1,0,0,0,0,0,2011,2006
2199,105,5,28562,57,0,0.0152303725481,0.699811995,1363,48,449780,0,0,1,0,0,0,1,1,2011,2010
2200,22,3,28550,0,0,0.00194429699332,0.26727742,375,13,673700,0,0,0,0,0,0,0,0,2006,2006
2201,197,18,28547,48,0,0.899674296379,0.323490232,24308,196,12295059,0,0,1,1,1,0,1,1,2013,2008
2202,61,0,28485,4,0,0.00456299167126,0.062059864,0,1467,6685548,0,0,1,0,0,0,0,0,2014,2009
2203,250,3,28464,13,0,0.206876635551,0.726598561,72979,672,28065883,0,0,1,0,1,0,0,0,2015,2007
2204,86,2,28462,28,0,0.151292145252,0.144327551,11384,231,5049027,0,0,1,0,1,0,1,0,2010,2006
2205,487,30,28461,116,0,0.0227345749736,0.515588582,22752,1119,18299374,0,0,1,0,0,0,0,0,2015,2006
2206,78,6,28454,11,0,0.0513323917985,0.250592142,169090,1351,28831193,0,1,0,0,0,0,0,0,2013,2010
2207,616,22,28428,43,0,0.113592267036,0.217477858,321626,448,25473145,0,0,0,0,0,0,0,0,2015,2009
2208,22,3,28419,6,0,0.0442055761814,0.340233445,1872,427,1198667,0,0,1,0,0,0,0,0,2006,2006
2209,204,4,28356,12,0,0.0239875521511,0.282884091,196485,415,29510645,0,0,1,0,0,0,0,0,2014,2011
2210,130,6,28273,11,0,0.0948649421334,0.740280747,9734,38,5854137,0,0,0,0,0,0,0,0,2010,2010
2211,177,10,28183,19,0,0.928012669086,0.772656143,153518,254,17249036,0,0,1,0,0,0,0,0,2011,2011
2212,158,4,28170,20,0,0.265947639942,0.060886402,279292,633,52459687,0,0,1,0,0,0,0,0,2011,2008
2213,34,1,28157,2,0,0.00238604005426,0.093860485,2731,38,2534266,0,0,1,0,0,0,0,0,2008,2007
2214,197,17,28149,2,0,0.455577015877,0.414794892,53397,3882,17829638,0,0,0,0,0,0,0,1,2014,2011
2215,458,4,28146,58,0,0.0885997191072,0.119930625,0,1085,37727023,0,0,1,0,1,0,0,0,2015,2008
2216,153,12,28141,100,0,0.916163086891,0.477977216,1663194,1427,301276414,0,1,1,1,0,0,0,1,2010,2009
2217,25,3,28137,20,0,0.367817133665,0.051950559,39,9,53916,0,0,1,0,0,0,0,0,2008,2007
2218,292,10,28122,8,0,0.023149786517,0.267535448,3696,40,1713958,0,0,0,0,0,0,1,0,2015,2013
2219,150,2,28097,8,0,0.258085817099,0.013343837,7786,162,4217842,0,0,0,0,0,0,0,0,2014,2006
2220,448,2,28093,54,0,0.0141159752384,0.750406861,124963,556,13145571,0,0,1,0,0,0,1,0,2014,2009
2221,18,3,28011,0,0,0.0663458928466,0.041158255,69426,382,14507594,1,0,1,0,1,0,0,0,2007,2007
2222,1049,19,27998,42,0,0.0660566538572,0.012955854,117220,464,19509822,0,1,1,0,0,0,0,0,2015,2014
2223,455,6,27984,18,0,0.263855189085,0.137571409,47408,74,9224145,0,0,1,0,0,0,0,0,2014,2014
2224,37,4,27951,5,0,0.0624371096492,0.715199471,126,31,622544,0,0,0,0,0,0,0,0,2008,2006
2225,36,2,27942,10,0,0.640865445137,0.784319997,7,10,33116,0,0,0,0,0,0,0,0,2008,2008
2226,60,4,27941,2,0,0.172917544842,0.06358394,10893,167,3598929,0,0,1,0,1,0,0,1,2011,2011
2227,21,2,27930,1,0,0.00421341881156,0.146365032,786,77,579365,0,0,1,0,0,0,0,0,2008,2006
2228,45,2,27923,28,0,0.881398797035,0.177311018,83798,522,14950102,0,0,1,1,0,0,1,1,2011,2010
2229,123,3,27909,29,0,0.161199480295,0.307167768,36298,179,7578398,0,0,0,0,0,0,0,0,2012,2009
2230,798,13,27909,22,1,0.0122992973775,0.159614295,94012,358,12724637,0,0,0,0,0,0,0,0,2014,2014
2231,44,2,27903,11,0,0.323148876429,0.286630183,3620,628,5573665,0,0,1,0,0,0,0,0,2011,2009
2232,162,4,27883,7,0,0.105367258191,0.469614446,15910,376,4401541,0,0,0,0,0,0,1,0,2015,2011
2233,42,9,27875,4,0,0.019906360656,0.128405765,1040215,20622,1412532046,0,0,0,0,0,0,0,0,2012,2006
2234,801,11,27838,65,0,0.00172384746838,0.366227299,245076,317,31549977,0,1,1,0,1,1,1,1,2011,2010
2235,1102,60,27822,76,0,0.4639146626,0.100556262,163386,824,39140129,0,0,0,1,0,0,0,0,2014,2013
2236,187,2,27806,59,0,0.0198514908552,0.262948513,49829,255,6918804,0,0,0,0,0,0,0,0,2013,2008
2237,19,9,27774,14,0,0.845448851585,0.043872081,133,17,104141,0,0,1,0,0,0,0,0,2009,2009
2238,239,22,27750,76,0,0.11240157485,0.187817186,11384,231,5049027,0,0,1,0,0,0,0,0,2011,2006
2239,86,5,27710,8,0,0.367542117834,0.105123386,1337,190,671445,0,0,1,0,0,0,0,0,2013,2013
2240,209,4,27691,69,0,0.128495141864,0.030488225,118114,545,20617949,0,0,1,0,1,0,1,1,2012,2008
2241,206,12,27677,34,0,0.161104056807,0.161104056807,315,18,47134,0,0,0,0,0,0,0,0,2014,2014
2242,38,2,27646,7,0,0.0695684999228,0.169679716,6912,196,2579933,0,0,1,0,0,0,0,0,2007,2006
2243,80,7,27635,6,0,0.0481575317681,0.482439071,39285,239,8948805,0,0,1,0,0,1,1,0,2012,2008
2244,31,2,27618,5,0,0.250168949366,0.266381264,3,6,32450,0,0,1,0,0,0,0,0,2009,2009
2245,459,7,27601,155,0,0.499388217926,0.237530708,1663194,1427,301276414,0,1,1,1,0,0,0,0,2015,2009
2246,426,13,27564,42,0,0.00288797402754,0.668294668,42409,406,4580779,0,0,1,0,0,0,0,0,2014,2014
2247,143,3,27531,13,0,0.0172586310655,0.169052094,347,12,214777,0,0,1,0,0,0,0,0,2012,2012
2248,45,5,27474,1,0,0.000371128146071,0.749616027,475,17,900383,0,0,0,0,0,0,0,0,2012,2010
2249,848,23,27421,245,0,0.601452410221,0.583827138,0,3481,52976174,0,0,1,0,0,0,0,0,2013,2013
2250,533,60,27286,94,0,0.13041613996,0.459177554,199341,1090,49334312,0,0,0,0,0,0,0,1,2015,2012
2251,72,2,27283,62,0,0.172019422054,0.079213403,89,68,41485,0,0,1,0,0,0,0,0,2010,2010
2252,30,22,27261,15,0,0.170952022076,0.706377029,500584,991,51820294,0,0,1,0,0,0,0,0,2010,2010
2253,113,8,27260,30,0,0.108470164239,0.342819065,1976,90,376874,0,0,1,0,0,0,1,0,2010,2008
2254,21,7,27255,10,0,0.311901897192,0.817369878,753,216,550597,0,0,0,0,0,0,0,0,2010,2010
2255,495,21,27252,49,0,0.0035956245847,0.003689221,49140,58,2618023,0,0,1,0,0,0,1,0,2014,2011
2256,34,4,27243,5,0,0.169774323702,0.310399711,171797,1021,27777108,0,0,0,0,1,0,0,0,2010,2006
2257,517,234,27221,104,0,0.439841508865,0.372482181,394432,2384,140848063,0,0,0,0,0,0,0,0,2014,2012
2258,11,0,27218,0,0,0.0174795519561,0.796375215,4,1,27222,0,0,1,0,0,0,0,0,2010,2010
2259,145,1,27190,21,0,0.00553490733728,0.108808741,1730,187,475179,0,0,1,0,0,0,0,0,2010,2008
2260,152,3,27188,18,0,0.00665335450321,0.520954728,1161,15,100965,0,0,1,0,0,0,0,0,2011,2011
2261,124,1,27163,12,0,0.171741560102,0.018020166,3962,173,1495267,0,0,1,1,0,0,0,0,2009,2009
2262,636,10,27116,17,1,0.209139630198,0.694953918,577588,449,74306346,0,0,1,0,0,1,0,0,2015,2007
2263,353,9,27115,71,0,0.25782045722,0.562222183,297366,2063,78769713,0,0,1,0,0,0,0,0,2012,2007
2264,521,19,27111,6,1,0.00433404464275,0.170614257,151670,259,8136928,0,0,0,0,0,0,0,0,2013,2011
2265,367,29,27100,69,0,0.0731811746955,0.111822531,100652,919,23508462,0,0,1,1,0,1,1,0,2014,2013
2266,1834,24,27042,112,0,0.116445727646,0.423294067,258152,351,59169375,0,1,0,0,0,0,0,0,2015,2007
2267,597,15,27039,4,0,0.295492857695,0.196957588,573372,670,243566121,0,0,1,0,0,0,1,0,2014,2006
2268,175,17,27025,8,0,0.00182758446317,0.646166265,166251,2317,30694849,0,0,1,0,1,0,0,0,2015,2008
2269,809,43,27003,81,0,0.457955271006,0.071814708,258152,351,59169375,0,1,0,0,0,0,0,0,2014,2007
2270,411,12,27000,52,0,0.684563696384,0.021366995,234401,251,22446435,0,0,1,0,0,1,0,1,2015,2013
2271,194,1,26994,95,0,0.0816430151463,0.909808993,51910,662,18575639,0,0,0,0,1,0,0,0,2010,2006
2272,70,2,26989,44,0,0.000693970127031,0.680983365,51910,662,18575639,0,0,0,0,1,0,0,1,2009,2006
2273,304,46,26961,60,0,0.141642510891,0.914321959,193821,597,26033444,0,1,0,0,0,1,1,0,2013,2012
2274,571,13,26960,85,0,0.13747254014,0.787504613,150319,712,32950523,0,0,1,0,0,0,0,0,2014,2006
2275,12,2,26949,2,0,0.045027628541,0.50958693,704,115,1604685,0,0,0,0,0,0,0,1,2008,2006
2276,127,7,26946,7,0,0.0140793919563,0.28896299,1125210,8715,499166796,0,0,1,0,0,0,0,0,2012,2008
